,Iterative timing,Recursive timing,Tail timing
1519,2.7999994927085936e-06,8.39999847812578e-06,5.699999746866524e-06
1520,2.7999994927085936e-06,8.899998647393659e-06,5.099998816149309e-06
1521,2.6999987312592566e-06,8.700000762473792e-06,4.900000931229442e-06
1522,2.9999973776284605e-06,9.799998224480078e-06,4.799996531801298e-06
1523,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1524,2.6999987312592566e-06,9.499999578110874e-06,4.899997293250635e-06
1525,2.8999966161791235e-06,9.499999578110874e-06,5.099998816149309e-06
1526,2.8999966161791235e-06,9.199997293762863e-06,5.299996701069176e-06
1527,2.8999966161791235e-06,9.499999578110874e-06,4.599998646881431e-06
1528,2.9999973776284605e-06,9.499999578110874e-06,4.499997885432094e-06
1529,2.8999966161791235e-06,9.499999578110874e-06,4.300000000512227e-06
1530,2.9000002541579306e-06,9.499999578110874e-06,4.499997885432094e-06
1531,2.6999987312592566e-06,9.100000170292333e-06,5.099998816149309e-06
1532,2.8999966161791235e-06,9.199997293762863e-06,5.099998816149309e-06
1533,2.6999987312592566e-06,9.2999980552122e-06,4.999998054699972e-06
1534,2.7999994927085936e-06,9.499999578110874e-06,4.899997293250635e-06
1535,3.0999981390777975e-06,9.20000093174167e-06,4.799996531801298e-06
1536,2.9999973776284605e-06,9.199997293762863e-06,4.300000000512227e-06
1537,3.1999989005271345e-06,9.499999578110874e-06,4.399997123982757e-06
1538,3.1999989005271345e-06,9.199997293762863e-06,4.300000000512227e-06
1539,3.0999981390777975e-06,9.199997293762863e-06,4.399997123982757e-06
1540,2.9000002541579306e-06,9.199997293762863e-06,4.499997885432094e-06
1541,3.0999981390777975e-06,9.199997293762863e-06,4.800000169780105e-06
1542,2.8999966161791235e-06,1.0100000508828089e-05,5.099998816149309e-06
1543,3.0999981390777975e-06,9.199997293762863e-06,4.799996531801298e-06
1544,3.1999989005271345e-06,9.199997293762863e-06,4.799996531801298e-06
1545,2.9000002541579306e-06,9.199997293762863e-06,4.7000030463095754e-06
1546,2.9000002541579306e-06,9.499999578110874e-06,5.299996701069176e-06
1547,3.1999989005271345e-06,9.499999578110874e-06,5.099998816149309e-06
1548,3.1999989005271345e-06,9.199997293762863e-06,5.099998816149309e-06
1549,3.0999981390777975e-06,9.199997293762863e-06,5.099998816149309e-06
1550,3.0999981390777975e-06,9.499999578110874e-06,5.299996701069176e-06
1551,3.0999981390777975e-06,9.499999578110874e-06,4.899997293250635e-06
1552,3.1999989005271345e-06,9.20000093174167e-06,4.899997293250635e-06
1553,2.8000031306874007e-06,9.199997293762863e-06,5.099998816149309e-06
1554,3.0999981390777975e-06,9.199997293762863e-06,4.800000169780105e-06
1555,3.0999981390777975e-06,9.399998816661537e-06,4.799996531801298e-06
1556,3.2999996619764715e-06,9.499999578110874e-06,4.599998646881431e-06
1557,3.1999989005271345e-06,9.20000093174167e-06,4.800000169780105e-06
1558,3.1999989005271345e-06,9.499999578110874e-06,4.899997293250635e-06
1559,3.0999981390777975e-06,9.499999578110874e-06,5.299996701069176e-06
1560,3.1999989005271345e-06,9.399998816661537e-06,4.999998054699972e-06
1561,3.0999981390777975e-06,9.199997293762863e-06,5.299996701069176e-06
1562,3.0999981390777975e-06,9.199997293762863e-06,4.900000931229442e-06
1563,3.0999981390777975e-06,9.499999578110874e-06,4.900000931229442e-06
1564,2.9999973776284605e-06,9.499999578110874e-06,4.900000931229442e-06
1565,3.2999996619764715e-06,9.499999578110874e-06,4.799996531801298e-06
1566,3.1999989005271345e-06,9.399998816661537e-06,4.899997293250635e-06
1567,3.0999981390777975e-06,9.499999578110874e-06,4.799996531801298e-06
1568,2.9999973776284605e-06,9.499999578110874e-06,4.800000169780105e-06
1569,3.1999989005271345e-06,9.20000093174167e-06,4.899997293250635e-06
1570,3.1999989005271345e-06,9.199997293762863e-06,4.799996531801298e-06
1571,3.0999981390777975e-06,9.499999578110874e-06,4.799996531801298e-06
1572,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1573,3.0999981390777975e-06,9.499999578110874e-06,4.300000000512227e-06
1574,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1575,3.0999981390777975e-06,9.20000093174167e-06,4.300000000512227e-06
1576,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1577,3.0999981390777975e-06,9.399998816661537e-06,4.799996531801298e-06
1578,2.9000002541579306e-06,9.199997293762863e-06,4.499997885432094e-06
1579,3.0999981390777975e-06,9.199997293762863e-06,4.599998646881431e-06
1580,3.0999981390777975e-06,9.499999578110874e-06,4.699999408330768e-06
1581,3.0999981390777975e-06,1.0199997632298619e-05,4.599998646881431e-06
1582,3.0999981390777975e-06,9.199997293762863e-06,4.499997885432094e-06
1583,3.1999989005271345e-06,9.199997293762863e-06,4.300000000512227e-06
1584,2.9999973776284605e-06,9.20000093174167e-06,4.19999923906289e-06
1585,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1586,2.8999966161791235e-06,9.199997293762863e-06,4.599998646881431e-06
1587,3.0999981390777975e-06,9.199997293762863e-06,4.599998646881431e-06
1588,3.1999989005271345e-06,9.499999578110874e-06,4.799996531801298e-06
1589,3.0999981390777975e-06,9.499999578110874e-06,4.300000000512227e-06
1590,3.1999989005271345e-06,8.699997124494985e-06,4.300000000512227e-06
1591,3.0999981390777975e-06,8.39999847812578e-06,4.300000000512227e-06
1592,3.0999981390777975e-06,8.600000001024455e-06,4.300000000512227e-06
1593,3.0999981390777975e-06,8.400002116104588e-06,4.300000000512227e-06
1594,3.0999981390777975e-06,8.39999847812578e-06,4.300000000512227e-06
1595,3.1999989005271345e-06,8.39999847812578e-06,4.599998646881431e-06
1596,3.1999989005271345e-06,8.39999847812578e-06,4.899997293250635e-06
1597,3.1999989005271345e-06,8.39999847812578e-06,4.599998646881431e-06
1598,3.3999967854470015e-06,8.699997124494985e-06,4.799996531801298e-06
1599,3.1999989005271345e-06,8.699997124494985e-06,4.499997885432094e-06
1600,2.9999973776284605e-06,8.600000001024455e-06,4.499997885432094e-06
1601,3.1999989005271345e-06,8.600000001024455e-06,4.499997885432094e-06
1602,3.0999981390777975e-06,9.799998224480078e-06,4.599998646881431e-06
1603,3.1999989005271345e-06,9.799998224480078e-06,4.599998646881431e-06
1604,3.1999989005271345e-06,9.799998224480078e-06,4.599998646881431e-06
1605,3.1999989005271345e-06,9.499999578110874e-06,4.499997885432094e-06
1606,3.1999989005271345e-06,9.499999578110874e-06,4.799996531801298e-06
1607,3.0999981390777975e-06,9.799998224480078e-06,4.499997885432094e-06
1608,2.9000002541579306e-06,9.599996701581404e-06,4.599998646881431e-06
1609,2.9999973776284605e-06,9.499999578110874e-06,4.499997885432094e-06
1610,3.0000010156072676e-06,9.499999578110874e-06,4.300000000512227e-06
1611,3.0999981390777975e-06,9.799998224480078e-06,4.300000000512227e-06
1612,2.9999973776284605e-06,9.799998224480078e-06,4.499997885432094e-06
1613,2.9000002541579306e-06,9.199997293762863e-06,4.499997885432094e-06
1614,3.0999981390777975e-06,9.199997293762863e-06,4.599998646881431e-06
1615,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1616,3.1999989005271345e-06,9.799998224480078e-06,4.499997885432094e-06
1617,3.0999981390777975e-06,8.699997124494985e-06,4.19999923906289e-06
1618,2.9000002541579306e-06,8.39999847812578e-06,4.399997123982757e-06
1619,3.1999989005271345e-06,8.39999847812578e-06,4.499997885432094e-06
1620,3.2999996619764715e-06,8.600000001024455e-06,4.499997885432094e-06
1621,3.0999981390777975e-06,8.600000001024455e-06,4.399997123982757e-06
1622,3.0999981390777975e-06,8.39999847812578e-06,4.300000000512227e-06
1623,3.2999996619764715e-06,8.199996955227107e-06,4.499997885432094e-06
1624,3.2000025385059416e-06,8.39999847812578e-06,4.399997123982757e-06
1625,3.1999989005271345e-06,8.39999847812578e-06,4.19999923906289e-06
1626,2.9999973776284605e-06,8.899998647393659e-06,4.19999923906289e-06
1627,3.0999981390777975e-06,8.39999847812578e-06,4.399997123982757e-06
1628,3.1999989005271345e-06,8.39999847812578e-06,4.499997885432094e-06
1629,3.1999989005271345e-06,8.39999847812578e-06,4.499997885432094e-06
1630,3.0999981390777975e-06,8.39999847812578e-06,4.599998646881431e-06
1631,3.1999989005271345e-06,8.39999847812578e-06,4.599998646881431e-06
1632,3.1999989005271345e-06,8.39999847812578e-06,4.799996531801298e-06
1633,3.1999989005271345e-06,8.39999847812578e-06,4.499997885432094e-06
1634,3.0999981390777975e-06,8.300001354655251e-06,4.499997885432094e-06
1635,3.1999989005271345e-06,8.499999239575118e-06,4.300000000512227e-06
1636,3.0999981390777975e-06,1.049999991664663e-05,4.300000000512227e-06
1637,2.9999973776284605e-06,9.799998224480078e-06,4.300000000512227e-06
1638,3.0999981390777975e-06,9.799998224480078e-06,4.399997123982757e-06
1639,3.1999989005271345e-06,1.0199997632298619e-05,4.300000000512227e-06
1640,3.0999981390777975e-06,9.700001101009548e-06,4.19999923906289e-06
1641,3.0999981390777975e-06,9.799998224480078e-06,4.499997885432094e-06
1642,3.1999989005271345e-06,1.0100000508828089e-05,4.599998646881431e-06
1643,3.1999989005271345e-06,9.799998224480078e-06,4.300000000512227e-06
1644,3.1999989005271345e-06,9.799998224480078e-06,4.499997885432094e-06
1645,2.9999973776284605e-06,9.700001101009548e-06,4.599998646881431e-06
1646,3.1999989005271345e-06,1.0099996870849282e-05,4.599998646881431e-06
1647,3.0999981390777975e-06,1.059999704011716e-05,4.599998646881431e-06
1648,3.0999981390777975e-06,9.499999578110874e-06,4.599998646881431e-06
1649,3.1999989005271345e-06,9.199997293762863e-06,4.899997293250635e-06
1650,3.1999989005271345e-06,9.499999578110874e-06,4.999998054699972e-06
1651,2.9999973776284605e-06,1.0199997632298619e-05,4.799996531801298e-06
1652,3.0999981390777975e-06,9.799998224480078e-06,4.899997293250635e-06
1653,3.1999989005271345e-06,9.199997293762863e-06,4.499997885432094e-06
1654,3.0999981390777975e-06,9.2999980552122e-06,4.499997885432094e-06
1655,3.0000010156072676e-06,9.499999578110874e-06,4.499997885432094e-06
1656,3.1999989005271345e-06,9.20000093174167e-06,5.099998816149309e-06
1657,3.1999989005271345e-06,9.499999578110874e-06,4.799996531801298e-06
1658,3.2999996619764715e-06,9.100000170292333e-06,4.799996531801298e-06
1659,3.1999989005271345e-06,9.499999578110874e-06,4.799996531801298e-06
1660,3.1999989005271345e-06,9.499999578110874e-06,4.599998646881431e-06
1661,3.1999989005271345e-06,9.100000170292333e-06,4.599998646881431e-06
1662,3.1999989005271345e-06,9.100000170292333e-06,4.499997885432094e-06
1663,3.1999989005271345e-06,9.199997293762863e-06,4.599998646881431e-06
1664,3.0999981390777975e-06,9.799998224480078e-06,4.499997885432094e-06
1665,3.0999981390777975e-06,9.2999980552122e-06,4.599998646881431e-06
1666,3.1999989005271345e-06,9.199997293762863e-06,4.499997885432094e-06
1667,3.1999989005271345e-06,9.199997293762863e-06,4.499997885432094e-06
1668,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1669,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1670,3.0999981390777975e-06,9.199997293762863e-06,4.499997885432094e-06
1671,3.1999989005271345e-06,9.199997293762863e-06,4.599998646881431e-06
1672,3.1999989005271345e-06,9.799998224480078e-06,4.599998646881431e-06
1673,3.0999981390777975e-06,9.499999578110874e-06,4.799996531801298e-06
1674,3.0999981390777975e-06,9.199997293762863e-06,5.299996701069176e-06
1675,2.9999973776284605e-06,9.199997293762863e-06,4.699999408330768e-06
1676,3.0999981390777975e-06,9.499999578110874e-06,4.899997293250635e-06
1677,3.0999981390777975e-06,9.700001101009548e-06,4.899997293250635e-06
1678,3.1999989005271345e-06,9.199997293762863e-06,5.699999746866524e-06
1679,3.1000017770566046e-06,9.199997293762863e-06,4.800000169780105e-06
1680,3.0999981390777975e-06,9.20000093174167e-06,4.7000030463095754e-06
1681,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1682,3.0999981390777975e-06,9.20000093174167e-06,4.399997123982757e-06
1683,3.1999989005271345e-06,9.199997293762863e-06,4.399997123982757e-06
1684,3.0999981390777975e-06,9.199997293762863e-06,4.599998646881431e-06
1685,3.0999981390777975e-06,9.499999578110874e-06,4.399997123982757e-06
1686,3.1999989005271345e-06,9.499999578110874e-06,4.300000000512227e-06
1687,3.1999989005271345e-06,9.399998816661537e-06,4.6000022848602384e-06
1688,2.9999973776284605e-06,9.499999578110874e-06,4.599998646881431e-06
1689,2.7999994927085936e-06,9.2999980552122e-06,4.599998646881431e-06
1690,3.0999981390777975e-06,9.499999578110874e-06,4.799996531801298e-06
1691,3.1999989005271345e-06,9.499999578110874e-06,4.499997885432094e-06
1692,2.9999973776284605e-06,9.199997293762863e-06,4.599998646881431e-06
1693,2.9999973776284605e-06,9.199997293762863e-06,4.699999408330768e-06
1694,2.9999973776284605e-06,9.499999578110874e-06,5.099998816149309e-06
1695,3.1999989005271345e-06,9.799998224480078e-06,4.599998646881431e-06
1696,2.8999966161791235e-06,9.199997293762863e-06,4.599998646881431e-06
1697,3.1999989005271345e-06,9.199997293762863e-06,4.599998646881431e-06
1698,2.8999966161791235e-06,9.799998224480078e-06,4.499997885432094e-06
1699,3.1999989005271345e-06,9.499999578110874e-06,4.499997885432094e-06
1700,3.0999981390777975e-06,9.20000093174167e-06,4.300000000512227e-06
1701,3.0999981390777975e-06,9.199997293762863e-06,4.599998646881431e-06
1702,3.1999989005271345e-06,9.799998224480078e-06,4.499997885432094e-06
1703,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1704,3.0999981390777975e-06,9.199997293762863e-06,4.499997885432094e-06
1705,3.1999989005271345e-06,9.199997293762863e-06,4.499997885432094e-06
1706,3.0999981390777975e-06,9.499999578110874e-06,4.400000761961564e-06
1707,3.1999989005271345e-06,9.499999578110874e-06,4.399997123982757e-06
1708,3.0999981390777975e-06,8.699997124494985e-06,4.399997123982757e-06
1709,3.0999981390777975e-06,8.699997124494985e-06,4.399997123982757e-06
1710,3.0999981390777975e-06,8.39999847812578e-06,4.699999408330768e-06
1711,2.8999966161791235e-06,8.699997124494985e-06,4.800000169780105e-06
1712,2.9999973776284605e-06,8.699997124494985e-06,4.899997293250635e-06
1713,3.0999981390777975e-06,8.899998647393659e-06,4.699999408330768e-06
1714,3.0999981390777975e-06,9.899998985929415e-06,4.899997293250635e-06
1715,3.1999989005271345e-06,9.499999578110874e-06,4.399997123982757e-06
1716,3.0999981390777975e-06,9.599996701581404e-06,5.49999822396785e-06
1717,3.0999981390777975e-06,9.199997293762863e-06,4.599998646881431e-06
1718,3.1999989005271345e-06,9.499999578110874e-06,4.499997885432094e-06
1719,2.8999966161791235e-06,9.50000321608968e-06,4.799996531801298e-06
1720,2.9999973776284605e-06,9.499999578110874e-06,4.399997123982757e-06
1721,3.1999989005271345e-06,9.20000093174167e-06,5.099998816149309e-06
1722,3.1999989005271345e-06,9.199997293762863e-06,5.899997631786391e-06
1723,2.9999973776284605e-06,9.199997293762863e-06,5.49999822396785e-06
1724,3.0999981390777975e-06,9.100000170292333e-06,5.299996701069176e-06
1725,3.1999989005271345e-06,9.499999578110874e-06,4.499997885432094e-06
1726,3.1999989005271345e-06,9.199997293762863e-06,4.399997123982757e-06
1727,3.1000017770566046e-06,9.399998816661537e-06,4.599998646881431e-06
1728,3.1999989005271345e-06,9.400002454640344e-06,4.300000000512227e-06
1729,3.1999989005271345e-06,9.499999578110874e-06,4.300000000512227e-06
1730,3.1999989005271345e-06,9.100000170292333e-06,4.499997885432094e-06
1731,2.9999973776284605e-06,9.100000170292333e-06,4.499997885432094e-06
1732,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1733,2.9999973776284605e-06,9.399998816661537e-06,4.499997885432094e-06
1734,3.0999981390777975e-06,9.199997293762863e-06,4.19999923906289e-06
1735,3.0999981390777975e-06,9.199997293762863e-06,4.19999923906289e-06
1736,3.0999981390777975e-06,9.199997293762863e-06,4.19999923906289e-06
1737,3.1999989005271345e-06,9.399998816661537e-06,4.599998646881431e-06
1738,2.8999966161791235e-06,9.499999578110874e-06,4.300000000512227e-06
1739,3.1999989005271345e-06,9.199997293762863e-06,4.300000000512227e-06
1740,3.1999989005271345e-06,9.199997293762863e-06,4.399997123982757e-06
1741,2.9999973776284605e-06,9.499999578110874e-06,4.300000000512227e-06
1742,3.1999989005271345e-06,9.499999578110874e-06,4.300000000512227e-06
1743,2.8999966161791235e-06,9.199997293762863e-06,4.300000000512227e-06
1744,3.1999989005271345e-06,9.499999578110874e-06,4.19999923906289e-06
1745,2.8999966161791235e-06,9.499999578110874e-06,4.19999923906289e-06
1746,2.9999973776284605e-06,9.499999578110874e-06,4.300000000512227e-06
1747,2.8999966161791235e-06,9.2999980552122e-06,4.300000000512227e-06
1748,3.1999989005271345e-06,9.199997293762863e-06,4.400000761961564e-06
1749,3.1999989005271345e-06,9.499999578110874e-06,4.799996531801298e-06
1750,3.4000004234258085e-06,9.499999578110874e-06,4.599998646881431e-06
1751,3.0999981390777975e-06,8.600000001024455e-06,4.499997885432094e-06
1752,3.1999989005271345e-06,8.39999847812578e-06,4.19999923906289e-06
1753,3.0000010156072676e-06,8.39999847812578e-06,4.19999923906289e-06
1754,2.8999966161791235e-06,8.39999847812578e-06,4.499997885432094e-06
1755,2.7999994927085936e-06,8.600000001024455e-06,4.599998646881431e-06
1756,3.1999989005271345e-06,8.699997124494985e-06,4.19999923906289e-06
1757,3.0999981390777975e-06,8.899998647393659e-06,4.19999923906289e-06
1758,2.8999966161791235e-06,9.799998224480078e-06,4.599998646881431e-06
1759,3.1999989005271345e-06,9.799998224480078e-06,4.599998646881431e-06
1760,3.0999981390777975e-06,9.799998224480078e-06,4.300000000512227e-06
1761,3.1999989005271345e-06,9.499999578110874e-06,4.300000000512227e-06
1762,3.0999981390777975e-06,9.199997293762863e-06,4.300000000512227e-06
1763,2.9999973776284605e-06,9.20000093174167e-06,4.300000000512227e-06
1764,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1765,3.1999989005271345e-06,9.400002454640344e-06,4.300000000512227e-06
1766,3.0999981390777975e-06,9.499999578110874e-06,4.599998646881431e-06
1767,3.1999989005271345e-06,9.499999578110874e-06,5.49999822396785e-06
1768,3.0999981390777975e-06,9.499999578110874e-06,4.699999408330768e-06
1769,3.0999981390777975e-06,9.499999578110874e-06,4.799996531801298e-06
1770,3.1999989005271345e-06,9.100000170292333e-06,4.499997885432094e-06
1771,3.0999981390777975e-06,9.199997293762863e-06,4.599998646881431e-06
1772,2.9999973776284605e-06,9.499999578110874e-06,4.300000000512227e-06
1773,3.1999989005271345e-06,9.499999578110874e-06,4.19999923906289e-06
1774,3.1999989005271345e-06,9.199997293762863e-06,4.599998646881431e-06
1775,2.9999973776284605e-06,9.199997293762863e-06,4.300000000512227e-06
1776,2.9999973776284605e-06,9.499999578110874e-06,4.399997123982757e-06
1777,3.0999981390777975e-06,9.499999578110874e-06,4.300000000512227e-06
1778,3.1999989005271345e-06,9.199997293762863e-06,4.300000000512227e-06
1779,3.1999989005271345e-06,9.399998816661537e-06,4.499997885432094e-06
1780,3.1999989005271345e-06,9.499999578110874e-06,4.800000169780105e-06
1781,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1782,3.0999981390777975e-06,9.499999578110874e-06,4.799996531801298e-06
1783,3.0999981390777975e-06,9.499999578110874e-06,4.799996531801298e-06
1784,3.0999981390777975e-06,9.499999578110874e-06,5.299996701069176e-06
1785,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1786,3.1999989005271345e-06,9.499999578110874e-06,4.499997885432094e-06
1787,3.0999981390777975e-06,9.499999578110874e-06,4.599998646881431e-06
1788,3.0999981390777975e-06,9.499999578110874e-06,4.599998646881431e-06
1789,3.0999981390777975e-06,9.499999578110874e-06,4.799996531801298e-06
1790,3.1999989005271345e-06,9.499999578110874e-06,4.799996531801298e-06
1791,3.1999989005271345e-06,9.499999578110874e-06,4.900000931229442e-06
1792,3.0999981390777975e-06,9.499999578110874e-06,4.799996531801298e-06
1793,3.0999981390777975e-06,9.799998224480078e-06,5.699999746866524e-06
1794,2.9999973776284605e-06,9.799998224480078e-06,4.499997885432094e-06
1795,3.0999981390777975e-06,9.499999578110874e-06,4.499997885432094e-06
1796,3.0999981390777975e-06,9.199997293762863e-06,4.699999408330768e-06
1797,3.1999989005271345e-06,9.499999578110874e-06,4.899997293250635e-06
1798,3.1999989005271345e-06,9.799998224480078e-06,4.799996531801298e-06
1799,3.1999989005271345e-06,9.499999578110874e-06,4.599998646881431e-06
1800,3.0999981390777975e-06,9.499999578110874e-06,4.900000931229442e-06
1801,3.1999989005271345e-06,9.499999578110874e-06,4.899997293250635e-06
1802,2.8999966161791235e-06,9.899998985929415e-06,5.299996701069176e-06
1803,3.1999989005271345e-06,9.499999578110874e-06,4.899997293250635e-06
1804,3.1999989005271345e-06,9.499999578110874e-06,5.099998816149309e-06
1805,3.1999989005271345e-06,9.799998224480078e-06,4.499997885432094e-06
1806,3.1999989005271345e-06,9.799998224480078e-06,4.499997885432094e-06
1807,3.1999989005271345e-06,9.2999980552122e-06,4.499997885432094e-06
1808,2.9999973776284605e-06,9.199997293762863e-06,4.499997885432094e-06
1809,3.0999981390777975e-06,9.199997293762863e-06,5.49999822396785e-06
1810,2.8999966161791235e-06,9.800001862458885e-06,4.799996531801298e-06
1811,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1812,3.0999981390777975e-06,9.199997293762863e-06,4.499997885432094e-06
1813,3.1999989005271345e-06,9.499999578110874e-06,4.499997885432094e-06
1814,3.0999981390777975e-06,9.20000093174167e-06,4.599998646881431e-06
1815,3.0999981390777975e-06,9.499999578110874e-06,4.799996531801298e-06
1816,3.1999989005271345e-06,9.199997293762863e-06,4.599998646881431e-06
1817,3.1999989005271345e-06,9.499999578110874e-06,4.599998646881431e-06
1818,3.0999981390777975e-06,1.0199997632298619e-05,4.599998646881431e-06
1819,2.9999973776284605e-06,1.0199997632298619e-05,4.699999408330768e-06
1820,3.0999981390777975e-06,9.50000321608968e-06,4.499997885432094e-06
1821,3.0999981390777975e-06,9.2999980552122e-06,4.400000761961564e-06
1822,3.1999989005271345e-06,9.20000093174167e-06,4.499997885432094e-06
1823,2.9999973776284605e-06,9.499999578110874e-06,4.799996531801298e-06
1824,3.0999981390777975e-06,9.2999980552122e-06,4.300000000512227e-06
1825,2.9000002541579306e-06,9.199997293762863e-06,5.099998816149309e-06
1826,3.0999981390777975e-06,9.599996701581404e-06,4.499997885432094e-06
1827,3.2999996619764715e-06,9.799998224480078e-06,4.799996531801298e-06
1828,2.8999966161791235e-06,9.499999578110874e-06,4.699999408330768e-06
1829,3.1999989005271345e-06,9.499999578110874e-06,4.799996531801298e-06
1830,3.1999989005271345e-06,9.499999578110874e-06,5.099998816149309e-06
1831,3.0999981390777975e-06,9.799998224480078e-06,4.900000931229442e-06
1832,3.1999989005271345e-06,9.799998224480078e-06,4.899997293250635e-06
1833,3.1999989005271345e-06,9.499999578110874e-06,4.499997885432094e-06
1834,3.1999989005271345e-06,8.899998647393659e-06,4.900000931229442e-06
1835,3.0999981390777975e-06,1.049999991664663e-05,4.499997885432094e-06
1836,2.9999973776284605e-06,9.799998224480078e-06,4.499997885432094e-06
1837,3.1999989005271345e-06,9.499999578110874e-06,4.499997885432094e-06
1838,3.0999981390777975e-06,1.0199997632298619e-05,4.599998646881431e-06
1839,3.0999981390777975e-06,8.900002285372466e-06,4.499997885432094e-06
1840,3.0999981390777975e-06,8.600000001024455e-06,4.399997123982757e-06
1841,2.7999994927085936e-06,8.600000001024455e-06,5.099998816149309e-06
1842,3.1999989005271345e-06,8.39999847812578e-06,6.199999916134402e-06
1843,3.1999989005271345e-06,1.0199997632298619e-05,5.699999746866524e-06
1844,3.0999981390777975e-06,9.799998224480078e-06,5.300000339047983e-06
1845,3.1999989005271345e-06,9.799998224480078e-06,5.299996701069176e-06
1846,3.0999981390777975e-06,9.799998224480078e-06,5.49999822396785e-06
1847,3.0999981390777975e-06,9.899998985929415e-06,5.49999822396785e-06
1848,3.0999981390777975e-06,9.799998224480078e-06,5.299996701069176e-06
1849,3.0999981390777975e-06,1.0100000508828089e-05,5.299996701069176e-06
1850,3.0999981390777975e-06,9.199997293762863e-06,5.099998816149309e-06
1851,3.0999981390777975e-06,8.699997124494985e-06,5.200003215577453e-06
1852,3.0999981390777975e-06,9.399998816661537e-06,5.299996701069176e-06
1853,3.1999989005271345e-06,1.0199997632298619e-05,5.299996701069176e-06
1854,3.1999989005271345e-06,8.699997124494985e-06,5.49999822396785e-06
1855,3.0999981390777975e-06,9.799998224480078e-06,5.49999822396785e-06
1856,3.1999989005271345e-06,9.800001862458885e-06,5.49999822396785e-06
1857,3.1999989005271345e-06,9.499999578110874e-06,5.699999746866524e-06
1858,3.1999989005271345e-06,9.399998816661537e-06,5.699999746866524e-06
1859,3.0999981390777975e-06,9.499999578110874e-06,5.49999822396785e-06
1860,2.9999973776284605e-06,9.599996701581404e-06,4.999998054699972e-06
1861,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1862,3.0999981390777975e-06,9.499999578110874e-06,5.49999822396785e-06
1863,3.1999989005271345e-06,9.499999578110874e-06,5.999998393235728e-06
1864,3.0999981390777975e-06,9.899998985929415e-06,5.899997631786391e-06
1865,3.1999989005271345e-06,9.499999578110874e-06,5.49999822396785e-06
1866,3.1999989005271345e-06,9.499999578110874e-06,5.49999822396785e-06
1867,3.2999996619764715e-06,9.799998224480078e-06,5.699999746866524e-06
1868,3.5999983083456755e-06,1.0199997632298619e-05,5.899997631786391e-06
1869,3.1999989005271345e-06,9.499999578110874e-06,5.699999746866524e-06
1870,3.1999989005271345e-06,9.499999578110874e-06,5.699999746866524e-06
1871,3.0999981390777975e-06,9.499999578110874e-06,5.699999746866524e-06
1872,3.1999989005271345e-06,9.499999578110874e-06,5.899997631786391e-06
1873,3.1999989005271345e-06,9.899998985929415e-06,5.899997631786391e-06
1874,3.1999989005271345e-06,9.800001862458885e-06,5.699999746866524e-06
1875,3.2999996619764715e-06,9.799998224480078e-06,5.300000339047983e-06
1876,3.1999989005271345e-06,9.899998985929415e-06,5.299996701069176e-06
1877,2.9999973776284605e-06,9.499999578110874e-06,5.299996701069176e-06
1878,3.1999989005271345e-06,9.499999578110874e-06,5.299996701069176e-06
1879,2.9000002541579306e-06,9.799998224480078e-06,5.299996701069176e-06
1880,3.1999989005271345e-06,9.799998224480078e-06,5.49999822396785e-06
1881,3.1999989005271345e-06,9.50000321608968e-06,5.299996701069176e-06
1882,3.1000017770566046e-06,9.499999578110874e-06,5.300000339047983e-06
1883,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1884,3.0999981390777975e-06,9.499999578110874e-06,5.299996701069176e-06
1885,3.0999981390777975e-06,9.800001862458885e-06,5.49999822396785e-06
1886,2.8999966161791235e-06,9.499999578110874e-06,5.300000339047983e-06
1887,3.1999989005271345e-06,9.499999578110874e-06,5.299996701069176e-06
1888,3.1999989005271345e-06,9.799998224480078e-06,5.699999746866524e-06
1889,3.0999981390777975e-06,9.800001862458885e-06,5.49999822396785e-06
1890,3.1999989005271345e-06,9.799998224480078e-06,5.299996701069176e-06
1891,3.1999989005271345e-06,9.499999578110874e-06,5.49999822396785e-06
1892,3.1999989005271345e-06,9.499999578110874e-06,5.699999746866524e-06
1893,3.1999989005271345e-06,9.50000321608968e-06,5.49999822396785e-06
1894,2.9999973776284605e-06,9.499999578110874e-06,5.49999822396785e-06
1895,3.1999989005271345e-06,9.499999578110874e-06,5.099998816149309e-06
