,Route,Direction,Stop,Model,RMSE,MAE
2,15D,2,3001,random forest,52.41330474115221,28.765625
0,68,1,1949,lin_reg,32.92101468122639,20.6113112596652
1,68,1,1949,decision Tree,5.3099400080834585,1.9347331180541782
2,68,1,1949,random forest,18.531399002492968,9.81440371000082
0,49,2,2383,lin_reg,44.09529476711583,34.06082116215646
1,49,2,2383,decision Tree,9.742044186784357,2.7405574037336637
2,49,2,2383,random forest,24.48232396539064,15.059968588062699
0,77A,2,2606,lin_reg,35.15823433390399,26.349274788090543
1,77A,2,2606,decision Tree,9.98688222463481,3.285157406019889
2,77A,2,2606,random forest,21.3187870788497,13.427519710013582
0,7B,1,3539,lin_reg,21.70290831961605,10.995810887264335
1,7B,1,3539,decision Tree,0.38199323639213667,0.03465572275421797
2,7B,1,3539,random forest,12.188056268752417,5.291381668946649
0,140,2,195,lin_reg,47.18027576564591,31.748797969276293
1,140,2,195,decision Tree,17.005485008545723,7.76442685564513
2,140,2,195,random forest,33.57478621251413,18.553163270320194
0,27X,2,4694,lin_reg,15.58504479609611,11.909303296489426
1,27X,2,4694,decision Tree,0.0,0.0
2,27X,2,4694,random forest,10.387160940827684,6.094541910331384
0,184,2,4240,lin_reg,17.02090536452277,10.894426602114878
1,184,2,4240,decision Tree,2.072506023375069,0.5269737956180007
2,184,2,4240,random forest,9.22049876616685,5.183184595077338
0,31A,2,691,lin_reg,28.0847523016862,12.608856987404296
1,31A,2,691,decision Tree,0.0,0.0
2,31A,2,691,random forest,16.307268963444223,6.290350805350805
0,75,2,2535,lin_reg,28.175335839230268,21.676631009081003
1,75,2,2535,decision Tree,9.652412908898132,3.6069608354803013
2,75,2,2535,random forest,17.029210768073877,11.113124039322233
0,17A,2,7243,lin_reg,14.84373120557031,8.957477836826087
1,17A,2,7243,decision Tree,3.048653153235718,0.9672741775460469
2,17A,2,7243,random forest,9.305191884131343,4.617870246598315
0,84A,2,3162,lin_reg,22.87388813959754,17.142822285182696
1,84A,2,3162,decision Tree,0.0,0.0
2,84A,2,3162,random forest,10.782548814203809,6.236596249041344
0,122,2,1348,lin_reg,75.98239487403123,52.95340367410649
1,122,2,1348,decision Tree,16.633907846250523,5.026187916471242
2,122,2,1348,random forest,41.244422229718126,24.82211924632967
0,68,1,2114,lin_reg,65.62320331807518,38.91372951671442
1,68,1,2114,decision Tree,2.7950553675594643,0.3177026183222561
2,68,1,2114,random forest,36.29834236785825,18.401125529069393
0,15B,1,2916,lin_reg,21.326630279592678,14.932068251982864
1,15B,1,2916,decision Tree,2.4505099601609626,0.4902569587213225
2,15B,1,2916,random forest,11.205639242479245,6.146745623416308
0,220,1,6180,lin_reg,0.0,0.0
1,220,1,6180,decision Tree,0.0,0.0
2,220,1,6180,random forest,1.4142135623730951,1.0
0,33X,1,3805,lin_reg,194.3501975448102,38.34500784544795
1,33X,1,3805,decision Tree,0.0,0.0
2,33X,1,3805,random forest,182.54709674145911,23.306366047745357
0,83A,2,196,lin_reg,33.37809451613018,13.483542465418044
1,83A,2,196,decision Tree,1.5138422578401511,0.2002496439641451
2,83A,2,196,random forest,17.25827468026457,6.436987920067159
0,25,1,2193,lin_reg,8.203610721333444,5.099809018626512
1,25,1,2193,decision Tree,1.7415789128221397,0.5885571863320206
2,25,1,2193,random forest,4.607799778123861,2.5772835513378194
0,27X,2,614,lin_reg,63.192977235776794,49.02689360393683
1,27X,2,614,decision Tree,0.0,0.0
2,27X,2,614,random forest,39.13390369360887,23.867647058823536
0,33A,1,3799,lin_reg,66.09674185024795,41.25183704085071
1,33A,1,3799,decision Tree,1.4497800158628482,0.2064896755162242
2,33A,1,3799,random forest,32.94594955764668,17.37683583623849
0,239,1,4620,lin_reg,20.191778926982796,14.831484683631393
1,239,1,4620,decision Tree,0.8044414891400757,0.10757036404195738
2,239,1,4620,random forest,12.999059904081333,7.448810516772927
0,84X,1,2014,lin_reg,33.81888379006952,26.187642471307633
1,84X,1,2014,decision Tree,0.03142696805273545,0.001975308641975312
2,84X,1,2014,random forest,20.372845640856674,12.833580246913582
0,67,1,3898,lin_reg,28.153720900458644,4.318359827121376
1,67,1,3898,decision Tree,0.7988315407063726,0.12916753165342726
2,67,1,3898,random forest,27.690563782800545,2.1985798897058957
0,68X,2,3414,lin_reg,95.44447278984782,65.24785646266193
1,68X,2,3414,decision Tree,0.0,0.0
2,68X,2,3414,random forest,52.23083438027828,33.891891891891895
0,66,1,3888,lin_reg,15.708207270935434,11.134756516517367
1,66,1,3888,decision Tree,4.53099244029529,1.5709631364159065
2,66,1,3888,random forest,9.40365319288985,5.595838576435406
0,41C,2,51,lin_reg,39.714137481161345,28.55050786251974
1,41C,2,51,decision Tree,8.8922229054057,2.6006851025531357
2,41C,2,51,random forest,22.566248515195706,14.074966654351707
0,33E,1,3713,lin_reg,16.643569066692248,13.160656660749277
1,33E,1,3713,decision Tree,0.0,0.0
2,33E,1,3713,random forest,10.29401120393147,6.566666666666667
0,33,1,3798,lin_reg,119.94443349460498,54.45102160764493
1,33,1,3798,decision Tree,10.588840031652545,0.8234823694563879
2,33,1,3798,random forest,65.60939534781416,21.800110661080694
0,61,1,7067,lin_reg,13.329821865302671,10.818862845186608
1,61,1,7067,decision Tree,0.0,0.0
2,61,1,7067,random forest,10.27839980957652,7.063492063492064
0,66X,2,3982,lin_reg,24.31158993065097,18.76161978748078
1,66X,2,3982,decision Tree,0.09567297464698797,0.004576659038901602
2,66X,2,3982,random forest,14.479939149355959,9.122103568098991
0,31,1,552,lin_reg,16.149495627122747,12.576422277308852
1,31,1,552,decision Tree,2.444983138620453,0.5357915432567765
2,31,1,552,random forest,9.109984777196575,5.739928060327156
0,123,1,1463,lin_reg,20.56124827212352,15.483188466273363
1,123,1,1463,decision Tree,7.346130085384637,2.8481394827015
2,123,1,1463,random forest,13.351484112501831,8.635992913621486
0,18,2,2483,lin_reg,14.991941005073265,10.619103222630324
1,18,2,2483,decision Tree,4.269985062361438,1.4932298331015932
2,18,2,2483,random forest,8.958675887718329,5.612631369365304
0,75,2,2842,lin_reg,56.946397008110715,42.11465733060491
1,75,2,2842,decision Tree,7.854999193851567,1.665043143201499
2,75,2,2842,random forest,31.87579797338635,18.657885583566692
0,102,1,3616,lin_reg,31.81823652436747,21.88701221463195
1,102,1,3616,decision Tree,5.565298795483937,1.5984655053612786
2,102,1,3616,random forest,19.082089042222133,10.671527256602484
0,7,1,1174,lin_reg,0.0,0.0
1,7,1,1174,decision Tree,0.0,0.0
2,7,1,1174,random forest,0.0,0.0
0,79,2,2664,lin_reg,21.221107458696046,16.057686166256236
1,79,2,2664,decision Tree,2.4262375189055905,0.4096043545593837
2,79,2,2664,random forest,12.803239006283897,8.117706219944205
0,41,2,49,lin_reg,46.15555722749067,31.519205637102445
1,41,2,49,decision Tree,12.231764276432088,4.624036141203368
2,41,2,49,random forest,28.369587304807045,16.541063036527106
0,123,2,1492,lin_reg,39.30600473787649,15.748238213689556
1,123,2,1492,decision Tree,5.495817574384956,1.7952122694171326
2,123,2,1492,random forest,24.899661396570945,7.9143264554111505
0,83A,1,6273,lin_reg,32.01641882470946,25.1123625820503
1,83A,1,6273,decision Tree,1.3588953866592917,0.13321502514049097
2,83A,1,6273,random forest,18.609053571277823,11.410498104821327
0,40B,1,1538,lin_reg,26.56677336661816,20.598965829211817
1,40B,1,1538,decision Tree,1.6473959427354248,0.18898690189788828
2,40B,1,1538,random forest,15.844481085246448,9.883720930232558
0,33E,1,3774,lin_reg,2.8310615612970476,2.1361410707649613
1,33E,1,3774,decision Tree,0.0,0.0
2,33E,1,3774,random forest,3.707758722931516,2.575757575757576
0,84A,2,473,lin_reg,39.81796862832724,28.433693636302827
1,84A,2,473,decision Tree,0.0,0.0
2,84A,2,473,random forest,23.959408686459916,13.280068728522338
0,25A,1,4562,lin_reg,16.482592465584446,11.962098705274832
1,25A,1,4562,decision Tree,4.54246408875398,1.6445263758649424
2,25A,1,4562,random forest,10.127076805892395,6.258447050080752
0,4,1,324,lin_reg,5.929180047317139e-13,4.092726157978177e-13
1,4,1,324,decision Tree,0.0,0.0
2,4,1,324,random forest,198.13788689249267,141.4
0,61,2,2936,lin_reg,7.11620728497099,4.7382355412320845
1,61,2,2936,decision Tree,0.0,0.0
2,61,2,2936,random forest,4.102446265276014,2.098039215686274
0,38,1,1672,lin_reg,47.27892884545302,33.97449219291846
1,38,1,1672,decision Tree,4.895103494562855,0.8505050846185599
2,38,1,1672,random forest,25.64541466882807,15.02913523984117
0,40D,2,1582,lin_reg,24.61513671813635,14.619061528341561
1,40D,2,1582,decision Tree,4.0400701710309,1.1949507531285277
2,40D,2,1582,random forest,12.617907853087713,6.58849822265448
0,116,2,2068,lin_reg,35.54743890667875,28.532046012236595
1,116,2,2068,decision Tree,0.0,0.0
2,116,2,2068,random forest,24.521124152774117,15.87984496124031
0,43,2,3655,lin_reg,44.4872974101942,30.227781968174092
1,43,2,3655,decision Tree,2.826774365987788,0.3298916130323336
2,43,2,3655,random forest,25.530044661333964,13.253661632353849
0,47,2,7416,lin_reg,38.240098321297026,19.1253575737574
1,47,2,7416,decision Tree,1.2382360725760542,0.16015064935064935
2,47,2,7416,random forest,23.201841936237635,8.657697901088811
0,27X,1,2085,lin_reg,36.90735978034219,29.444134758059477
1,27X,1,2085,decision Tree,0.0,0.0
2,27X,1,2085,random forest,21.616339705149972,14.250737463126844
0,66B,2,2245,lin_reg,20.83738721891539,14.514435992998282
1,66B,2,2245,decision Tree,0.7598794318169644,0.08620704177897574
2,66B,2,2245,random forest,10.822931750156119,6.105307273799314
0,33B,1,3722,lin_reg,31.589796969643682,22.89595212819274
1,33B,1,3722,decision Tree,1.480372217092946,0.15667300380228139
2,33B,1,3722,random forest,16.88264075181219,10.445643363940999
0,238,1,1827,lin_reg,88.27138972458694,32.742779437463966
1,238,1,1827,decision Tree,14.543414383138998,2.744721639228298
2,238,1,1827,random forest,44.076737765309126,15.033642612507405
0,238,2,1829,lin_reg,25.742260239595165,14.281644349892145
1,238,2,1829,decision Tree,1.0522790217410658,0.1413758643953449
2,238,2,1829,random forest,15.563574509193282,6.772233469834216
0,122,1,7455,lin_reg,32.83758516661334,21.866912594171914
1,122,1,7455,decision Tree,5.486996428950786,1.5101055300679171
2,122,1,7455,random forest,17.673600065787628,9.468335386605522
0,27A,2,958,lin_reg,0.0,0.0
1,27A,2,958,decision Tree,0.0,0.0
2,27A,2,958,random forest,24.041630560342615,17.0
0,16,1,228,lin_reg,14.767793933008768,10.591091558806314
1,16,1,228,decision Tree,0.47290933426415227,0.046263345195729534
2,16,1,228,random forest,8.993682068630013,5.139773625939107
0,4,1,410,lin_reg,34.14495738413293,22.68076819895521
1,4,1,410,decision Tree,12.87138648766465,6.065163222224512
2,4,1,410,random forest,20.232223397138945,12.51008641018152
0,16,1,217,lin_reg,42.25247624635291,26.210029457403543
1,16,1,217,decision Tree,0.0,0.0
2,16,1,217,random forest,26.83041320707209,13.8326857532379
0,104,2,1644,lin_reg,72.67412868678646,32.90587599379807
1,104,2,1644,decision Tree,0.15501772114207096,0.008949287371561154
2,104,2,1644,random forest,44.56727774413121,16.568096193203914
0,84,2,4269,lin_reg,22.609383859040914,16.685790534111646
1,84,2,4269,decision Tree,2.302243886480741,0.4886865101185846
2,84,2,4269,random forest,11.741866373047477,7.12240376157002
0,25,2,2233,lin_reg,30.498598293285593,16.93670478966623
1,25,2,2233,decision Tree,4.974902848966838,1.6314706736818234
2,25,2,2233,random forest,14.275967330914424,7.839408718937219
0,104,2,1766,lin_reg,17.38345279257514,12.411003257254205
1,104,2,1766,decision Tree,4.872805121032731,1.536891224229747
2,104,2,1766,random forest,10.498473356103075,6.129213186437713
0,145,1,2795,lin_reg,33.18037652564557,26.03514152103351
1,145,1,2795,decision Tree,15.493519043800529,7.307973301006926
2,145,1,2795,random forest,22.355768934334268,15.444799099502802
0,84X,1,4495,lin_reg,319.8340402766641,262.20909905673807
1,84X,1,4495,decision Tree,0.0,0.0
2,84X,1,4495,random forest,206.64812600895962,127.06581740976647
0,120,1,4538,lin_reg,20.446209306787107,14.428431402206522
1,120,1,4538,decision Tree,3.5620127468589926,0.9351825866377236
2,120,1,4538,random forest,11.208424620632856,6.59245130549819
0,33X,1,3763,lin_reg,15.686709113968663,11.254275677796477
1,33X,1,3763,decision Tree,0.5118686689833263,0.03483681701503484
2,33X,1,3763,random forest,10.072648953319321,5.474147414741474
0,111,2,3064,lin_reg,20.712917486399828,13.12952685571281
1,111,2,3064,decision Tree,1.417551840145115,0.23513045704490307
2,111,2,3064,random forest,11.642330224442311,6.281674606884985
0,145,1,1479,lin_reg,47.67022363245635,36.62776268075542
1,145,1,1479,decision Tree,14.371773297200955,5.419957088395432
2,145,1,1479,random forest,28.94703881254144,18.48648444686707
0,33D,2,3735,lin_reg,10.047880346143016,7.534497588781845
1,33D,2,3735,decision Tree,0.0,0.0
2,33D,2,3735,random forest,6.703734666552083,4.223684210526316
0,102,2,3583,lin_reg,30.085289886738114,20.97824697998067
1,102,2,3583,decision Tree,5.443763818541563,1.567476469321168
2,102,2,3583,random forest,16.082615155929116,9.967263121201437
0,79A,1,2650,lin_reg,32.21495712904753,16.38393126115954
1,79A,1,2650,decision Tree,6.81399828421456,2.3374623707008877
2,79A,1,2650,random forest,16.77944068684356,8.086737245197538
0,161,2,4988,lin_reg,14.00172699904281,10.380421302409086
1,161,2,4988,decision Tree,0.0,0.0
2,161,2,4988,random forest,8.404782757312953,5.445292620865139
0,84A,1,424,lin_reg,208.00392995616428,145.96464793676265
1,84A,1,424,decision Tree,0.0,0.0
2,84A,1,424,random forest,99.78838323458011,26.340476190476185
0,15D,2,1334,lin_reg,46.829554761734485,37.37744625341979
1,15D,2,1334,decision Tree,0.0,0.0
2,15D,2,1334,random forest,30.622080359693978,20.046875
0,33A,1,3715,lin_reg,32.84809565990645,22.765901980390282
1,33A,1,3715,decision Tree,1.599526077458713,0.16741836235228305
2,33A,1,3715,random forest,17.88238595370914,10.686016275085658
0,66A,1,3887,lin_reg,13.7818953781312,10.58687169294045
1,66A,1,3887,decision Tree,1.2368164145491887,0.1967630238497012
2,66A,1,3887,random forest,8.045021770421895,4.946845639572365
0,70,2,3352,lin_reg,30.173490900059875,22.20783880832201
1,70,2,3352,decision Tree,4.1121840887880206,1.0813685688437655
2,70,2,3352,random forest,17.84953922951789,10.944443514902671
0,84A,1,4129,lin_reg,102.68237622853103,64.61869284237122
1,84A,1,4129,decision Tree,8.557475736657125,1.8060195216039372
2,84A,1,4129,random forest,61.67114398735421,30.937432117733458
0,7A,2,3074,lin_reg,49.862354509059074,29.188747117056895
1,7A,2,3074,decision Tree,6.658016867057114,2.1478738517584928
2,7A,2,3074,random forest,24.505137757401744,11.850522807933702
0,31B,2,597,lin_reg,21.448131197091836,16.642229886435732
1,31B,2,597,decision Tree,0.24094072809910913,0.020599250936329586
2,31B,2,597,random forest,11.790593809135949,7.245318352059925
0,84A,2,4206,lin_reg,15.831391514574078,11.65057122398125
1,84A,2,4206,decision Tree,0.6074226999351826,0.06985171261487051
2,84A,2,4206,random forest,8.466670226771587,5.205523066926576
0,43,2,1213,lin_reg,21.708562453593622,10.404970974223875
1,43,2,1213,decision Tree,1.6974852067336077,0.3260207505709793
2,43,2,1213,random forest,14.783392240783435,4.747344896701395
0,33,2,5053,lin_reg,13.863766095772556,8.274620436579177
1,33,2,5053,decision Tree,0.2767686241263331,0.045692482195905736
2,33,2,5053,random forest,6.034241997052146,2.5979911665482858
0,39,1,7161,lin_reg,47.384828821575475,16.83490384077432
1,39,1,7161,decision Tree,4.618425635471317,1.4381954793048202
2,39,1,7161,random forest,32.96497197744563,8.870974525300113
0,43,2,3657,lin_reg,25.475552595928445,18.14110865169831
1,43,2,3657,decision Tree,3.8504416131797825,0.8928983882904452
2,43,2,3657,random forest,14.98609842246979,8.799513427070082
0,67X,1,3912,lin_reg,16.07791543442013,11.660668863331678
1,67X,1,3912,decision Tree,2.2655324657217832,0.4324321022345481
2,67X,1,3912,random forest,9.261577541840735,5.514027385805372
0,14,2,4708,lin_reg,18.36704793872214,13.986881599117169
1,14,2,4708,decision Tree,4.374640095450192,1.3743863923433117
2,14,2,4708,random forest,11.361593111926448,7.297195473079312
0,68,2,2177,lin_reg,5.261910705831303,4.017070754672006
1,68,2,2177,decision Tree,0.0,0.0
2,68,2,2177,random forest,2.8842484097055316,1.8633333333333335
0,44,1,4094,lin_reg,15.771108365360336,9.333910747230473
1,44,1,4094,decision Tree,0.5676072735668621,0.07542710039784695
2,44,1,4094,random forest,8.889493592156573,4.37664498455119
0,51D,2,2239,lin_reg,131.60631066986366,56.388867554566865
1,51D,2,2239,decision Tree,0.3654408413779288,0.03205128205128205
2,51D,2,2239,random forest,88.40447062988629,25.56267806267806
0,27,2,6115,lin_reg,29.263903288174994,21.00637602502926
1,27,2,6115,decision Tree,9.35321606444919,3.3001401165725595
2,27,2,6115,random forest,17.13620327494329,10.394727449554875
0,41B,1,1626,lin_reg,42.467165454343075,22.75767767523803
1,41B,1,1626,decision Tree,0.9413199548339454,0.1081130355515041
2,41B,1,1626,random forest,19.816304634275465,10.688949660690772
0,31A,2,571,lin_reg,11.332659410184327,8.889316957705148
1,31A,2,571,decision Tree,0.7869062648641199,0.09871859191437769
2,31A,2,571,random forest,6.765973470531722,4.034309196315343
0,44,2,278,lin_reg,155.06343899020217,98.00330977742068
1,44,2,278,decision Tree,6.389260548734792,0.9651789219410578
2,44,2,278,random forest,77.60935263018979,38.29134171092302
0,84A,2,471,lin_reg,16.83840741500147,12.062740680838566
1,84A,2,471,decision Tree,0.0,0.0
2,84A,2,471,random forest,9.028482605226879,5.686274509803922
0,66B,1,2196,lin_reg,17.700591576019118,12.541176138490998
1,66B,1,2196,decision Tree,0.8223110633939532,0.09672457473760405
2,66B,1,2196,random forest,9.504018038463723,5.840563802598093
0,15,1,1275,lin_reg,26.19227656035983,19.803775408118707
1,15,1,1275,decision Tree,8.634697280447492,3.4454056062050915
2,15,1,1275,random forest,16.1841611889366,10.672495428060287
