,Route,Direction,Stop,Max,Min
0,27A,1,1196,251.0,-195.0
0,1,2,278,2649.0,-713.0
0,84A,1,3115,774.0,-420.0
0,122,2,1426,338.0,-131.0
0,44,1,2817,699.0,-94.0
0,45A,1,3542,743.0,-527.0
0,9,1,1290,1424.0,-403.0
0,27A,1,519,658.0,-220.0
0,14,2,7490,466.0,-882.0
0,120,1,71,220.0,-22.0
0,51D,2,751,335.0,-405.0
0,51X,2,3420,130.0,-31.0
0,102,2,6117,1559.0,-640.0
0,18,2,2482,391.0,-40.0
0,68,2,1972,1060.0,-261.0
0,69,1,1970,1134.0,-62.0
0,66,1,4599,946.0,-117.0
0,114,1,6007,185.0,-90.0
0,32X,2,3612,54.0,-16.0
0,16,1,2975,2354.0,-1090.0
0,32,1,3623,226.0,-20.0
0,31D,2,587,144.0,-69.0
0,145,2,3147,1265.0,-349.0
0,75,1,2877,222.0,-73.0
0,41A,2,49,335.0,-97.0
0,59,2,3061,157.0,-34.0
0,7A,2,3223,1069.0,-138.0
0,13,1,38,912.0,-449.0
0,7D,1,757,82.0,-47.0
0,83A,1,1615,1568.0,-245.0
0,54A,2,2003,864.0,-1074.0
0,39A,1,1870,290.0,-58.0
0,1,1,228,2300.0,-53.0
0,67,2,3920,290.0,-159.0
0,32,2,592,162.0,-60.0
0,76A,1,4409,164.0,-22.0
0,42D,2,7327,-3.0,-35.0
0,44,1,2813,1471.0,-170.0
0,16C,1,1633,59.0,-22.0
0,41C,2,4908,270.0,-90.0
0,114,2,4984,551.0,-94.0
0,122,1,16,1076.0,-246.0
0,77A,1,2349,469.0,-362.0
0,84,2,4288,373.0,-296.0
0,27B,2,614,247.0,-171.0
0,15D,2,1170,329.0,-54.0
0,44B,1,3505,111.0,-19.0
0,51X,2,1973,104.0,-15.0
0,238,2,2468,645.0,-25.0
0,39A,1,7161,1608.0,-109.0
0,4,1,273,1344.0,-518.0
0,13,2,1975,1047.0,-448.0
0,7D,2,491,60.0,-12.0
0,29A,1,728,511.0,-75.0
0,13,1,1954,435.0,-161.0
0,40,1,1941,599.0,-68.0
0,68A,2,1348,576.0,-111.0
0,7D,2,3229,59.0,-2.0
0,77A,2,2590,437.0,-218.0
0,38B,1,7381,120.0,-27.0
0,84,1,4218,806.0,-60.0
0,53,2,2720,186.0,-23.0
0,75,1,1305,617.0,-89.0
0,41X,2,403,604.0,-136.0
0,33A,1,3790,122.0,-55.0
0,63,1,2039,3375.0,-2090.0
0,84,2,7271,340.0,-49.0
0,41D,2,231,181.0,25.0
0,79A,2,1476,1044.0,-252.0
0,32X,2,905,383.0,-37.0
0,38A,2,1841,383.0,-546.0
0,68,2,1975,480.0,-185.0
0,27A,2,642,530.0,-17.0
0,39X,1,6109,115.0,-35.0
0,65B,1,4927,54.0,-44.0
0,140,1,7277,2414.0,-91.0
0,17,1,2082,572.0,-71.0
0,75,1,4486,762.0,-383.0
0,70D,2,5144,82.0,-30.0
0,15B,2,6298,556.0,-149.0
0,116,1,2839,61.0,-76.0
0,77A,1,2337,1113.0,-141.0
0,122,1,1367,823.0,-34.0
0,75,1,2021,363.0,-29.0
0,63,2,3129,424.0,-214.0
0,37,1,7233,399.0,-41.0
0,15,1,665,600.0,-149.0
0,83A,1,183,841.0,-72.0
0,66B,2,2250,103.0,-97.0
0,7B,1,3215,84.0,-50.0
0,16,2,1626,313.0,-47.0
0,38B,2,7370,2582.0,-96.0
0,69,1,4666,333.0,-128.0
0,39,2,1697,366.0,-42.0
0,43,1,3650,104.0,-46.0
0,51D,2,315,781.0,-565.0
0,4,1,188,703.0,-452.0
0,25B,1,7117,480.0,-1008.0
0,66X,1,6165,104.0,-3.0
0,44,2,3310,267.0,-59.0
0,43,2,3573,491.0,-105.0
0,220,2,1820,409.0,-1441.0
0,25,2,2229,933.0,-204.0
0,38B,2,747,983.0,-172.0
0,27X,1,523,176.0,-25.0
0,7B,1,3539,456.0,-38.0
0,51D,2,2148,106.0,-17.0
0,31A,1,715,131.0,-16.0
0,40,1,2128,1670.0,-28.0
0,75,2,2520,333.0,-89.0
0,9,1,38,1124.0,-80.0
0,15B,1,1302,746.0,-138.0
0,77A,2,2357,2002.0,-399.0
0,41D,1,203,99.0,-1.0
0,118,2,7587,172.0,-48.0
0,39A,1,1443,1667.0,-851.0
0,76,1,4409,1116.0,-54.0
0,145,1,3259,405.0,-827.0
0,40D,1,835,1262.0,-113.0
0,31D,1,911,255.0,-35.0
0,17,1,2052,359.0,-51.0
0,130,1,515,513.0,-195.0
0,83A,2,201,212.0,-48.0
0,16,2,2976,2158.0,-101.0
0,40,2,4688,1517.0,-222.0
0,61,1,7441,28.0,-36.0
0,14,1,2990,504.0,-40.0
0,76,1,2126,511.0,-206.0
0,65,1,4021,179.0,-107.0
0,43,1,672,451.0,-178.0
0,4,2,194,637.0,-84.0
0,68X,2,1989,262.0,-24.0
0,7B,1,761,105.0,-24.0
0,122,2,7454,552.0,-385.0
0,184,2,4293,225.0,-33.0
0,68A,2,1377,490.0,-96.0
0,145,1,3132,383.0,-55.0
0,130,2,1733,1501.0,-791.0
0,123,2,2103,618.0,-919.0
0,7D,2,7420,343.0,-155.0
0,33,1,3797,414.0,-489.0
0,65,1,7258,69.0,-23.0
0,39,1,1807,544.0,-65.0
0,83A,2,1552,817.0,-61.0
0,43,2,3661,550.0,-463.0
0,31D,2,596,56.0,-29.0
0,185,1,4104,448.0,-190.0
0,27B,1,1626,701.0,-377.0
0,104,2,1746,269.0,-35.0
0,142,1,7194,118.0,-27.0
0,38A,2,749,711.0,-150.0
0,38A,2,6274,241.0,-705.0
0,45A,1,4126,232.0,-28.0
0,43,2,1212,307.0,-79.0
0,63,2,7362,275.0,-587.0
0,17,2,870,1370.0,-507.0
0,79A,2,2701,406.0,-478.0
0,79A,1,2656,871.0,-586.0
0,26,1,317,1402.0,-168.0
0,33,1,5176,16.0,-18.0
0,39,1,784,743.0,-313.0
0,25X,2,755,149.0,-47.0
0,79A,2,2664,377.0,-51.0
0,142,2,7589,303.0,-17.0
0,41A,2,1641,141.0,-101.0
0,116,2,772,237.0,-63.0
0,17A,2,1252,2513.0,-113.0
0,79A,2,2700,884.0,-87.0
0,14C,1,251,120.0,-104.0
0,68,2,1358,741.0,-136.0
0,39,2,1701,451.0,-54.0
0,39,2,1863,151.0,-127.0
0,142,1,1285,493.0,-133.0
0,38B,2,1845,584.0,-388.0
0,39A,2,1845,1633.0,-1144.0
0,14,2,669,439.0,-126.0
0,47,2,459,211.0,-33.0
0,104,1,226,354.0,-74.0
0,31B,1,696,71.0,-32.0
0,32,2,600,236.0,-34.0
0,31B,2,683,141.0,-44.0
0,238,1,7505,272.0,-174.0
0,38A,2,7334,442.0,-39.0
0,65,2,4059,251.0,-52.0
0,39X,2,7159,204.0,-30.0
0,41,1,1172,1568.0,-120.0
0,38B,2,819,211.0,-72.0
0,83A,1,5026,2059.0,-126.0
0,41,1,3672,866.0,-1111.0
0,56A,2,5099,1418.0,-79.0
0,33X,2,6252,844.0,-172.0
0,239,2,6133,570.0,-255.0
0,63,2,2032,2010.0,-96.0
0,4,2,91,648.0,-40.0
0,13,1,1950,603.0,-1663.0
0,65,2,4102,158.0,-17.0
0,220,1,4323,1001.0,-190.0
0,39A,1,769,1094.0,-159.0
0,39X,1,783,1088.0,-140.0
0,79A,1,2649,572.0,-39.0
0,29A,2,658,166.0,-61.0
0,15,2,1155,1325.0,-287.0
0,7B,2,775,107.0,-64.0
0,41,2,49,1787.0,-376.0
0,27B,2,1221,606.0,-100.0
0,17,1,2007,621.0,-163.0
0,33,1,3721,86.0,-14.0
0,33,1,3767,108.0,-29.0
0,43,1,671,275.0,-44.0
0,46A,1,2036,909.0,-2013.0
0,41A,2,45,155.0,-40.0
0,41D,2,3699,-47.0,-109.0
0,38,1,401,1626.0,-45.0
0,7,1,3032,806.0,-125.0
0,14,2,7659,205.0,-38.0
0,4,1,7113,697.0,-145.0
0,27A,2,1277,455.0,-465.0
0,66A,1,494,926.0,-102.0
0,40B,1,4546,64.0,-29.0
0,31A,1,496,687.0,-257.0
0,16C,1,213,1153.0,-58.0
0,33X,2,3843,70.0,-8.0
0,25A,1,7391,884.0,-2096.0
0,116,2,7588,69.0,-55.0
0,76,2,2119,664.0,-406.0
0,45A,2,7056,104.0,-23.0
0,33A,1,3778,378.0,-1.0
0,49,1,342,2683.0,-760.0
0,39,1,328,1923.0,-506.0
0,27,1,6130,1864.0,-258.0
0,68X,2,4763,58.0,-9.0
0,145,2,1443,2075.0,-1494.0
0,56A,1,397,620.0,-104.0
0,41D,1,1623,-16.0,-23.0
0,77A,1,2615,767.0,-115.0
0,130,1,1769,943.0,-134.0
0,83,1,176,390.0,-98.0
0,16,1,1636,1491.0,-69.0
0,142,2,1065,89.0,-61.0
0,40D,1,6005,2931.0,-246.0
0,4,1,114,395.0,-22.0
0,67,1,2193,352.0,-20.0
0,7B,1,2054,171.0,-46.0
0,4,2,150,446.0,-47.0
0,33,2,3845,156.0,-113.0
0,38B,1,60,131.0,-28.0
0,66A,1,2200,265.0,-31.0
0,38,2,7344,180.0,-17.0
0,31,2,597,182.0,-129.0
0,41C,1,3090,136.0,-20.0
0,27A,2,638,161.0,-22.0
0,145,1,756,718.0,-287.0
0,236,2,4990,336.0,-61.0
0,41X,2,7116,150.0,-221.0
0,130,2,1756,474.0,-207.0
0,38,1,4743,480.0,-18.0
0,83,2,153,2273.0,-119.0
0,45A,1,2037,215.0,215.0
0,114,1,3189,192.0,-48.0
0,51D,1,2142,128.0,-14.0
0,61,2,2938,16.0,-134.0
0,16D,1,1301,89.0,-63.0
0,33D,2,3744,50.0,-22.0
0,46E,2,2068,133.0,-97.0
0,4,1,3116,172.0,-62.0
0,67X,2,750,258.0,-77.0
0,32,1,3619,593.0,-45.0
0,83A,2,4890,621.0,-64.0
0,39,2,1703,203.0,-37.0
0,84X,2,4253,449.0,-95.0
0,16C,1,7603,116.0,-36.0
0,11,2,17,1770.0,-1701.0
0,84,2,4285,430.0,-76.0
0,37,1,1660,1721.0,-247.0
0,41C,2,1642,731.0,-1582.0
0,66B,1,494,901.0,-128.0
0,32X,2,790,441.0,-221.0
0,33X,1,3764,258.0,-6.0
0,40B,1,1538,142.0,-84.0
0,32X,1,614,262.0,-33.0
0,16C,2,1355,107.0,-46.0
0,83A,2,1352,644.0,-229.0
0,25,1,1444,1577.0,-85.0
0,7,1,7639,2256.0,-3663.0
0,39,1,7240,672.0,-6.0
0,150,2,1403,299.0,-131.0
0,40,1,1586,968.0,-609.0
0,150,2,2325,223.0,-267.0
0,54A,1,5008,761.0,-108.0
0,38A,2,4992,1837.0,-285.0
0,26,1,7391,651.0,-1484.0
0,16D,1,1298,100.0,-12.0
0,38,1,1813,342.0,-348.0
0,145,1,2010,660.0,-566.0
0,220,2,7242,244.0,-239.0
0,27,1,616,371.0,-728.0
0,15D,1,1302,131.0,-38.0
0,31B,1,533,115.0,-36.0
0,239,1,2224,313.0,-52.0
0,25A,1,4599,524.0,-46.0
0,66,1,3962,160.0,-58.0
0,40B,2,1525,97.0,-104.0
0,27,2,2328,55.0,-17.0
0,70D,2,1701,93.0,-43.0
0,7A,1,419,667.0,-82.0
0,41D,1,204,10.0,-21.0
0,27,1,2333,443.0,-112.0
0,40E,2,7680,138.0,-29.0
0,39A,2,1847,1138.0,-1103.0
0,39,1,1869,799.0,-47.0
0,42,1,3627,642.0,-290.0
0,65,1,2556,343.0,-163.0
0,54A,2,2441,491.0,-209.0
0,25,2,3949,1013.0,-150.0
0,11,2,876,942.0,-389.0
0,69,2,4532,511.0,-40.0
0,65B,2,4880,216.0,-146.0
0,15A,2,352,842.0,-160.0
0,69X,2,7665,1031.0,-103.0
0,17A,2,956,927.0,-2361.0
0,40B,1,1280,123.0,-200.0
0,16,1,51,588.0,-1098.0
0,104,2,232,279.0,-109.0
0,32X,2,3613,128.0,11.0
0,83A,2,1443,956.0,-592.0
0,67,1,2197,1236.0,-40.0
0,142,2,7195,552.0,-56.0
0,13,2,2154,331.0,-41.0
0,63,1,3267,46.0,-9.0
0,70D,2,3335,54.0,-80.0
0,84,2,4299,395.0,-126.0
0,17A,1,1006,396.0,-122.0
0,122,2,1432,178.0,-306.0
0,17,2,1332,1726.0,-89.0
0,31A,2,620,591.0,-108.0
0,13,1,7201,170.0,-115.0
0,102,1,3623,312.0,-27.0
0,39X,1,7162,538.0,-25.0
0,46A,1,758,401.0,-48.0
0,84,2,3162,412.0,-138.0
0,38,1,785,1652.0,-63.0
0,31A,1,546,445.0,-155.0
0,33E,1,3772,970.0,-13.0
0,49,1,4755,229.0,-94.0
0,68,1,6188,169.0,-157.0
0,41C,1,3709,258.0,-68.0
0,14,1,250,707.0,-214.0
0,111,2,5046,982.0,-255.0
0,68,2,1473,2686.0,-728.0
0,14,2,1052,300.0,-556.0
0,40,1,4798,743.0,-29.0
0,151,2,2186,363.0,-601.0
0,25B,1,7138,527.0,-31.0
0,39,2,1864,168.0,-30.0
0,79,2,2708,680.0,-40.0
0,33B,1,7039,1278.0,-40.0
0,41C,2,3704,225.0,-386.0
0,67,2,406,1484.0,-88.0
0,7D,1,3054,103.0,-25.0
0,16D,1,7349,85.0,-24.0
0,41,2,5053,503.0,-1488.0
0,7D,2,4569,131.0,-36.0
0,33X,1,3762,219.0,-32.0
0,15A,2,1166,534.0,-64.0
0,61,2,2900,1447.0,-93.0
0,66X,2,6159,221.0,-65.0
0,84,1,3122,475.0,-86.0
0,7,2,3084,1292.0,-661.0
0,25,2,2238,151.0,-153.0
0,122,1,1285,1977.0,-233.0
0,49,1,1294,1116.0,-44.0
0,145,1,2009,628.0,-273.0
0,9,2,28,301.0,-45.0
0,17,2,2465,132.0,-35.0
0,27,1,2095,542.0,-235.0
0,114,2,3175,420.0,-219.0
0,13,2,4576,554.0,-202.0
0,25D,2,6290,813.0,-2087.0
0,25,1,3888,1485.0,-210.0
0,27A,1,624,251.0,-46.0
0,83A,1,182,309.0,-57.0
0,76,1,2173,1150.0,-148.0
0,7,1,3034,447.0,-757.0
0,17A,1,1012,2649.0,-617.0
0,9,2,2446,1492.0,-73.0
0,69X,1,2109,804.0,-133.0
0,70D,1,1849,150.0,-54.0
0,145,2,4154,1630.0,-418.0
0,140,1,7149,371.0,-947.0
0,83A,1,2483,239.0,-50.0
0,79,1,2654,280.0,-253.0
0,102,1,3616,561.0,-234.0
0,37,1,7587,723.0,-357.0
0,31A,1,719,1303.0,-241.0
0,120,2,408,289.0,-358.0
0,66,1,400,866.0,-254.0
0,31B,2,586,284.0,-787.0
0,53,1,4513,527.0,-119.0
0,142,1,336,1248.0,83.0
0,15B,1,1300,1234.0,-235.0
0,56A,1,396,1614.0,-150.0
0,67X,1,3896,106.0,-45.0
0,76A,2,2123,143.0,-85.0
0,67,2,2810,1629.0,-78.0
0,66,2,3950,200.0,-43.0
0,4,2,6,1493.0,-166.0
0,66X,2,761,227.0,-39.0
0,76,1,2619,2333.0,-107.0
0,4,1,409,1074.0,-460.0
0,41,2,231,834.0,-905.0
0,32,2,620,767.0,-145.0
0,9,2,2432,233.0,-86.0
0,116,1,2010,226.0,-116.0
0,25A,2,1476,779.0,-120.0
0,67X,1,3913,121.0,-17.0
0,7A,1,426,1693.0,-621.0
0,123,1,1490,2018.0,-1245.0
0,39,2,1700,599.0,-52.0
0,54A,2,1345,592.0,-649.0
0,84,2,4154,1058.0,-1429.0
0,76,1,5007,539.0,-184.0
0,140,1,190,332.0,-47.0
0,14,1,2863,75.0,-35.0
0,151,1,2094,603.0,-98.0
0,40,2,2676,612.0,-309.0
0,123,1,1488,2337.0,-55.0
0,51X,2,336,435.0,-2.0
0,18,1,414,649.0,-64.0
0,66X,1,7012,90.0,-18.0
0,184,2,4660,311.0,-20.0
0,14,1,1190,585.0,-352.0
0,161,1,2954,226.0,-192.0
0,4,1,414,599.0,-82.0
0,17,2,2464,310.0,-47.0
0,7B,2,777,116.0,-45.0
0,116,2,7067,248.0,-9.0
0,66X,2,4413,232.0,-180.0
0,7,1,3039,617.0,-89.0
0,7B,1,3537,333.0,-69.0
0,16C,2,1338,129.0,-17.0
0,42D,1,3625,157.0,-86.0
0,116,1,2979,67.0,-35.0
0,83A,1,1020,335.0,-44.0
0,11,2,18,918.0,-90.0
0,18,1,2185,350.0,-194.0
0,40,1,4690,1557.0,-529.0
0,49,2,1344,245.0,-83.0
0,33,2,3885,678.0,-172.0
0,145,2,4204,1083.0,-128.0
0,7A,1,415,1544.0,-104.0
0,150,2,4857,479.0,-183.0
0,45A,2,4143,224.0,-61.0
0,67,2,347,1254.0,65.0
0,69,2,3448,520.0,-87.0
0,69,1,3435,516.0,-90.0
0,15,2,1200,756.0,-74.0
0,56A,1,399,2429.0,-120.0
0,84A,1,4124,92.0,-9.0
0,18,2,2794,745.0,-173.0
0,61,1,2817,407.0,-107.0
0,1,2,400,1689.0,-98.0
0,39X,2,7018,576.0,-13.0
0,15,1,1125,1029.0,-148.0
0,33E,1,3802,25.0,-6.0
0,31,2,598,143.0,-51.0
0,15A,1,1082,360.0,-52.0
0,63,2,5106,544.0,-265.0
0,17,2,2072,561.0,-744.0
0,31A,1,562,157.0,-84.0
0,14,2,297,3291.0,-1876.0
0,66,1,3954,654.0,-2237.0
0,25,1,2219,453.0,-107.0
0,83A,1,189,371.0,-131.0
0,67X,1,7187,138.0,-48.0
0,27B,2,1638,431.0,-75.0
0,38D,2,1845,567.0,-179.0
0,114,2,3493,432.0,-131.0
0,142,1,1028,306.0,-45.0
0,33,2,1632,82.0,-68.0
0,45A,1,3541,1009.0,-124.0
0,26,1,2197,251.0,-33.0
0,7,1,426,1024.0,-122.0
0,43,1,516,796.0,-84.0
0,40D,2,52,821.0,-84.0
0,40E,1,7676,37.0,-33.0
0,59,1,7667,148.0,-38.0
0,46A,1,845,1217.0,-346.0
0,142,2,1067,306.0,-43.0
0,49,1,4347,1821.0,-204.0
0,66X,1,770,132.0,-57.0
0,49,1,4749,325.0,-63.0
0,118,2,3481,90.0,-10.0
0,118,2,909,175.0,-73.0
0,63,1,3478,332.0,-179.0
0,54A,1,2400,889.0,-54.0
0,14,1,1018,738.0,-118.0
0,142,1,1022,683.0,-13.0
0,31B,1,707,201.0,-87.0
0,39A,2,754,568.0,-182.0
0,83,1,1615,1287.0,-681.0
0,1,1,44,601.0,-100.0
0,42D,1,6052,44.0,-65.0
0,83,2,2476,315.0,-556.0
0,46A,2,907,472.0,-1193.0
0,66X,2,763,126.0,-37.0
0,66B,1,2195,169.0,-23.0
0,37,1,7380,1064.0,-91.0
0,68A,1,1289,165.0,-60.0
0,104,2,1221,185.0,-48.0
0,76,2,2364,311.0,-383.0
0,38A,1,796,1032.0,-130.0
0,236,1,4979,185.0,-66.0
0,69,2,1988,363.0,-121.0
0,150,2,4863,3677.0,-1755.0
0,75,2,2518,382.0,-49.0
0,69,1,2641,1392.0,-148.0
0,17A,1,6171,1123.0,-270.0
0,51X,2,756,122.0,-36.0
0,123,1,7320,1421.0,-110.0
0,4,2,473,402.0,-73.0
0,63,2,3153,718.0,-143.0
0,9,2,2436,580.0,-252.0
0,31B,2,604,106.0,-84.0
0,15A,2,353,2166.0,-321.0
0,25X,2,3374,286.0,-143.0
0,83,2,1616,1761.0,-1364.0
0,69,1,5125,619.0,-65.0
0,43,2,1213,1311.0,-47.0
0,123,1,501,1153.0,-1201.0
0,150,2,5150,558.0,-77.0
0,41,2,4905,2327.0,-49.0
0,38D,2,1700,76.0,-128.0
0,33,1,3569,1232.0,-199.0
0,33A,2,3824,460.0,-24.0
0,130,1,1765,1572.0,-326.0
0,46A,1,810,1409.0,-218.0
0,79,2,2666,223.0,-24.0
0,41X,2,3704,42.0,-27.0
0,65,2,7287,166.0,-107.0
0,31,2,573,178.0,-21.0
0,38,1,4744,2429.0,-145.0
0,53,2,2508,1110.0,-181.0
0,151,2,4555,1256.0,-131.0
0,27B,1,969,279.0,-42.0
0,67,1,3912,2443.0,-63.0
0,25X,2,747,88.0,-25.0
0,43,2,1184,2463.0,-2274.0
0,75,2,1139,548.0,-92.0
0,41X,1,3709,51.0,-24.0
0,84,2,4260,136.0,136.0
0,14,2,1054,752.0,-478.0
0,26,2,2246,350.0,-282.0
0,161,1,2981,106.0,-20.0
0,66X,1,780,7.0,-108.0
0,17A,2,972,385.0,-450.0
0,15B,2,7069,1481.0,-278.0
0,31B,2,613,211.0,-64.0
0,25,1,7078,1179.0,-202.0
0,68,2,3414,481.0,-399.0
0,14,2,4384,683.0,-47.0
0,76A,1,2345,224.0,-32.0
0,44,2,2896,768.0,-70.0
0,111,2,3210,344.0,-28.0
0,56A,1,2094,713.0,-75.0
0,66,1,2196,380.0,-45.0
0,17,1,2894,460.0,-123.0
0,14,2,4708,208.0,-259.0
0,32X,2,938,90.0,-24.0
0,140,2,1511,302.0,-61.0
0,220,2,1840,1052.0,-81.0
0,33X,1,3790,124.0,-51.0
0,33E,1,3775,73.0,0.0
0,56A,2,354,1668.0,-896.0
0,66X,1,775,110.0,-32.0
0,25A,1,400,819.0,-259.0
0,15D,1,2948,114.0,-116.0
0,66X,1,776,175.0,-31.0
0,66B,1,7239,501.0,-246.0
0,26,1,493,942.0,-165.0
0,27B,1,670,150.0,-561.0
0,239,2,2229,1716.0,-647.0
0,9,2,164,313.0,-72.0
0,27X,1,485,305.0,-302.0
0,61,2,2965,458.0,-219.0
0,33A,1,3713,387.0,-30.0
0,17,1,864,184.0,-67.0
0,31,1,541,237.0,-48.0
0,66X,1,3918,174.0,-107.0
0,67X,1,2214,160.0,-25.0
0,31,1,718,73.0,-19.0
0,66B,2,5056,143.0,-157.0
0,67,1,3906,594.0,-27.0
0,13,2,1995,933.0,-1294.0
0,63,1,3277,1035.0,-458.0
0,77X,2,2554,142.0,-66.0
0,25D,1,7231,194.0,-79.0
0,79,2,2701,369.0,-27.0
0,46A,2,2063,1880.0,-547.0
0,7B,1,334,2284.0,-221.0
0,18,1,2205,130.0,-395.0
0,26,1,1451,436.0,-48.0
0,102,1,4330,319.0,-373.0
0,45A,2,4304,285.0,-20.0
0,32,2,3596,147.0,-46.0
0,83A,1,4788,542.0,-37.0
0,122,1,833,403.0,-36.0
0,77A,1,2558,476.0,-387.0
0,84,1,4227,380.0,-145.0
0,38,2,404,1552.0,-331.0
0,56A,1,2728,263.0,-45.0
0,27,1,2097,617.0,-60.0
0,7D,1,2007,170.0,-50.0
0,68X,2,6216,70.0,-65.0
0,37,2,7453,697.0,-87.0
0,41,2,51,422.0,-69.0
0,84A,1,3120,391.0,-260.0
0,151,1,6150,460.0,-93.0
0,33E,1,3770,26.0,-4.0
0,77X,2,2809,464.0,-91.0
0,38A,1,1817,451.0,-78.0
0,14C,1,1194,58.0,-14.0
0,17,2,433,96.0,-46.0
0,140,2,1354,2188.0,-1052.0
0,84,2,3143,210.0,-181.0
0,65B,1,1078,780.0,-46.0
0,67,1,2194,173.0,-15.0
0,13,1,118,734.0,-734.0
0,41,2,7349,482.0,-828.0
0,70,1,7576,509.0,-114.0
0,51D,2,1479,431.0,-50.0
0,61,1,2822,526.0,-96.0
0,65B,2,2569,79.0,-48.0
0,75,2,2041,1135.0,-189.0
0,67,2,3946,2069.0,-42.0
0,67X,1,5118,173.0,-97.0
0,184,2,3442,762.0,-144.0
0,54A,2,5162,2478.0,-87.0
0,142,1,3656,157.0,-99.0
0,31A,2,698,197.0,-251.0
0,41,1,3669,983.0,-191.0
0,7D,1,3238,346.0,-146.0
0,83A,1,7503,422.0,-25.0
0,4,2,94,2212.0,-52.0
0,14,2,6041,767.0,-1842.0
0,11,1,7603,694.0,-186.0
0,38D,2,819,132.0,-74.0
0,123,2,1278,1826.0,-747.0
0,65,2,7262,479.0,-41.0
0,84,2,4274,341.0,-178.0
0,25D,2,1478,574.0,-121.0
0,33A,2,3845,187.0,-15.0
0,27B,2,617,889.0,-57.0
0,45A,1,3543,515.0,-466.0
0,7D,2,3072,36.0,-31.0
0,54A,1,2351,386.0,-163.0
0,13,1,6125,870.0,-52.0
0,53,2,619,259.0,-146.0
0,33E,1,3773,-2.0,-6.0
0,25,1,2196,352.0,-61.0
0,65,2,2586,252.0,-54.0
0,120,1,4538,557.0,-176.0
0,27B,2,1240,176.0,-53.0
0,67,2,7453,441.0,-167.0
0,33,2,44,231.0,-147.0
0,68,2,3408,106.0,-253.0
0,41,1,1625,1329.0,-312.0
0,15A,1,1081,540.0,-93.0
0,142,2,3642,867.0,-24.0
0,83,1,1181,607.0,-374.0
0,45A,2,3555,1290.0,-600.0
0,7A,1,3039,770.0,-71.0
0,31B,2,594,130.0,-58.0
0,151,2,6155,990.0,-247.0
0,31A,1,720,1282.0,-114.0
0,31B,1,531,145.0,-43.0
0,47,2,400,1450.0,-145.0
0,17A,1,4793,1679.0,-724.0
0,41C,2,4922,294.0,-301.0
0,27A,1,1785,189.0,-18.0
0,67X,2,4001,187.0,-37.0
0,151,1,4554,1577.0,-61.0
0,25D,1,7184,305.0,-83.0
0,51X,2,751,38.0,-58.0
0,29A,1,525,473.0,-158.0
0,7A,2,4705,1272.0,-78.0
0,41C,1,1175,1557.0,-158.0
0,39,1,1814,1068.0,-61.0
0,16,2,1336,503.0,-96.0
0,18,1,2784,532.0,-94.0
0,31D,1,535,79.0,-42.0
0,69,1,1450,1458.0,-50.0
0,185,2,4111,93.0,-15.0
0,116,1,2980,55.0,-55.0
0,39,2,4903,158.0,-125.0
0,70,2,1701,476.0,-53.0
0,140,2,1506,2226.0,-527.0
0,25X,1,1444,290.0,-63.0
0,25X,1,2218,241.0,-28.0
0,25B,2,1478,928.0,-133.0
0,114,1,3194,348.0,-131.0
0,63,1,4396,344.0,-74.0
0,68,2,1376,396.0,-56.0
0,25D,2,1476,468.0,-88.0
0,65B,2,4713,5096.0,-2909.0
0,44,1,2822,490.0,-76.0
0,150,1,2310,700.0,-189.0
0,83A,1,1017,460.0,-109.0
0,236,1,4742,454.0,-168.0
0,42D,2,3607,105.0,-18.0
0,49,1,1124,358.0,-42.0
0,67,1,1451,453.0,-29.0
0,65,1,2576,304.0,-34.0
0,38D,2,748,100.0,-91.0
0,59,2,7666,156.0,-102.0
0,70D,1,1662,170.0,-45.0
0,39A,2,752,1463.0,-1129.0
0,46E,2,908,132.0,-53.0
0,14,1,2864,416.0,-137.0
0,7A,1,2036,659.0,-747.0
0,15D,2,1334,210.0,-85.0
0,31A,1,683,1079.0,-94.0
0,43,1,1210,404.0,-44.0
0,77X,2,761,3.0,-44.0
0,84,1,4252,220.0,-38.0
0,9,1,1291,488.0,-945.0
0,43,2,1272,608.0,-46.0
0,70,1,4325,1174.0,-251.0
0,41B,2,51,187.0,-66.0
0,66B,1,3367,1272.0,-305.0
0,45A,1,3203,677.0,-175.0
0,68,2,3420,195.0,-369.0
0,49,1,1295,1279.0,-197.0
0,68,2,4409,259.0,-22.0
0,25,2,2235,2151.0,-16.0
0,70D,1,1665,125.0,-45.0
0,142,1,3636,42.0,-54.0
0,38,2,747,1500.0,-157.0
0,32X,2,3621,43.0,-21.0
0,185,1,4584,311.0,-19.0
0,41C,2,48,2026.0,-860.0
0,33A,1,3792,81.0,-45.0
0,114,1,6200,4944.0,-2311.0
0,122,2,1359,1555.0,-1162.0
0,150,2,4578,301.0,-81.0
0,220,1,1825,416.0,-59.0
0,68,2,1471,140.0,-47.0
0,70D,2,1510,430.0,-128.0
0,83A,2,1550,400.0,-890.0
0,75,1,4566,306.0,-56.0
0,38A,1,1665,265.0,-106.0
0,38,2,4989,1245.0,-22.0
0,77A,2,1436,486.0,-56.0
0,40D,1,837,523.0,-78.0
0,33E,1,15,127.0,24.0
0,41C,2,1639,605.0,-552.0
0,77A,1,2335,474.0,-52.0
0,13,1,116,1340.0,-538.0
0,33A,2,6050,136.0,-96.0
